LeadID,Created Date,Lead Status,MQL Date,Qualifying Date,Nurture Date,Qualified Date,Lead Source,Lead Source Details,Rep ID,Rep Name,ReMQL Date,Recent Lead Source,Recent Lead Source Details
ID0000002038,2024-01-23,Qualified,2024-01-23,2024-01-23,,2024-02-14,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002039,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-29,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002040,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-29,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002041,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-03,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002042,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-27,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002043,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-28,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002044,2024-01-23,Qualified,2024-01-23,2024-01-23,,2024-02-02,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002045,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-01,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002046,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-02,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002047,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-27,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002048,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-26,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002049,2024-01-23,Nurture,2024-01-23,2024-01-25,2024-04-01,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002050,2024-01-23,Nurture,2024-01-23,2024-01-24,2024-04-03,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002051,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-02,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002052,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-02,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002053,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-29,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002054,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-29,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002055,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-02,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002056,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-08,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002057,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-04,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002058,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-25,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002059,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-03,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002060,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-05,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002061,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-29,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002062,2024-01-23,Qualified,2024-01-23,2024-01-23,,2024-03-11,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002063,2024-01-23,Nurture,2024-01-23,2024-01-24,2024-04-02,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002064,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-05,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002065,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-11,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002066,2024-01-23,Nurture,2024-01-23,2024-01-24,2024-04-02,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002067,2024-01-23,Qualified,2024-01-23,2024-01-23,,2024-03-04,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002068,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-28,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002069,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-25,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002070,2024-01-23,Qualified,2024-01-23,2024-01-24,,2024-02-09,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002071,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-04,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002072,2024-01-23,Qualified,2024-01-23,2025-08-19,2024-03-29,2025-09-19,Event,Event_2024-01_Product_launch,,,2025-08-18,Content,Event_2024-01_Product_launch
ID0000002073,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-03-26,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002074,2024-01-23,Nurture,2024-01-23,2024-01-25,2024-04-04,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002075,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-03,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002076,2024-01-23,Nurture,2024-01-23,2024-01-23,2024-04-08,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002077,2024-01-23,Nurture,2024-01-23,2024-01-24,2024-04-02,,Event,Event_2024-01_Product_launch,,,,Event,Event_2024-01_Product_launch
ID0000002078,2024-01-25,Nurture,2024-01-25,2024-01-25,2024-04-08,,Organic,,,,,Organic,
ID0000002079,2024-01-25,Nurture,2024-01-25,2024-01-25,2024-04-08,,Organic,,,,,Organic,
ID0000002080,2024-01-25,Nurture,2024-01-25,2024-01-25,2024-04-02,,Organic,,,,,Organic,
ID0000002081,2024-01-25,Disqualified,2024-01-25,,,,Organic,,,,,Organic,
ID0000002082,2024-01-25,Nurture,2024-01-25,2025-05-29,2025-08-06,,Organic,,,,2025-05-27,Content,
ID0000002083,2024-01-25,Nurture,2024-01-25,2024-01-25,2024-04-01,,Organic,,,,,Organic,
ID0000002084,2024-01-26,Nurture,2024-01-26,2024-01-26,2024-04-01,,Organic,,,,,Organic,
ID0000002085,2024-01-26,Nurture,2024-01-26,2024-01-26,2024-04-01,,Organic,,,,,Organic,
ID0000002086,2024-01-26,Nurture,2024-01-26,2024-01-29,2024-04-08,,Organic,,,,,Organic,
ID0000002087,2024-01-26,Nurture,2024-01-26,2024-01-26,2024-04-11,,Organic,,,,,Organic,
ID0000002088,2024-01-27,Qualified,2024-01-27,2024-01-30,,2024-03-21,Organic,,,,,Organic,
ID0000002089,2024-01-27,Nurture,2024-01-27,2024-01-29,2024-04-03,,Organic,,,,,Organic,
ID0000002090,2024-01-27,Qualified,2024-01-27,2024-01-29,,2024-01-30,Organic,,,,,Organic,
ID0000002091,2024-01-27,Nurture,2024-01-27,2024-01-29,2024-04-05,,Organic,,,,,Organic,
ID0000002092,2024-01-28,Nurture,2024-01-28,2024-01-30,2024-04-16,,Organic,,,,,Organic,
ID0000002093,2024-01-28,Nurture,2024-01-28,2024-01-29,2024-04-09,,Organic,,,,,Organic,
ID0000002094,2024-01-28,Nurture,2024-01-28,2024-01-29,2024-04-03,,Organic,,,,,Organic,
ID0000002095,2024-01-28,Nurture,2024-01-28,2024-01-29,2024-04-01,,Organic,,,,,Organic,
ID0000002096,2024-01-29,Disqualified,2024-01-29,,,,Organic,,,,,Organic,
ID0000002097,2024-01-29,Nurture,2024-01-29,2024-01-29,2024-04-09,,Organic,,,,,Organic,
ID0000002098,2024-01-29,Nurture,2024-01-29,2024-01-29,2024-04-04,,Organic,,,,,Organic,
ID0000002099,2024-01-29,Nurture,2024-01-29,2024-01-30,2024-04-10,,Organic,,,,,Organic,
ID0000002100,2024-01-29,Nurture,2024-01-29,2024-01-29,2024-04-03,,Organic,,,,,Organic,
ID0000002101,2024-01-29,Nurture,2024-01-29,2024-01-29,2024-04-01,,Organic,,,,,Organic,
ID0000002102,2024-01-29,Nurture,2024-01-29,2024-01-29,2024-04-03,,Organic,,,,,Organic,
ID0000002103,2024-01-29,Qualified,2024-01-29,2024-01-29,,2024-03-19,Organic,,,,,Organic,
ID0000002104,2024-01-29,Nurture,2024-01-29,2024-01-29,2024-04-05,,Organic,,,,,Organic,
ID0000002105,2024-01-29,Nurture,2024-01-29,2024-01-29,2024-04-08,,Organic,,,,,Organic,
ID0000002106,2024-01-30,Qualified,2024-01-30,2024-01-30,,2024-02-29,Organic,,,,,Organic,
ID0000002107,2024-01-30,Nurture,2024-01-30,2024-01-30,2024-04-04,,Organic,,,,,Organic,
ID0000002108,2024-01-31,Nurture,2024-01-31,2024-02-01,2024-04-04,,Organic,,,,,Organic,
ID0000002109,2024-01-31,Nurture,2024-01-31,2024-01-31,2024-04-05,,Organic,,,,,Organic,
ID0000002110,2024-01-31,Qualified,2024-01-31,2024-01-31,,2024-02-29,Organic,,,,,Organic,
ID0000002111,2024-01-31,Qualified,2024-01-31,2024-01-31,,2024-04-09,Organic,,,,,Organic,
ID0000002112,2024-02-01,Qualified,2024-02-01,2024-02-01,,2024-03-06,Organic,,,,,Organic,
ID0000002113,2024-02-01,Qualified,2024-02-01,2024-02-01,,2024-04-04,Organic,,,,,Organic,
ID0000002114,2024-02-01,Nurture,2024-02-01,2024-02-01,2024-04-05,,Organic,,,,,Organic,
ID0000002115,2024-02-01,Nurture,2024-02-01,2024-02-01,2024-04-05,,Organic,,,,,Organic,
ID0000002116,2024-02-01,Nurture,2024-02-01,2024-02-01,2024-04-10,,Organic,,,,,Organic,
ID0000002117,2024-02-01,Nurture,2024-02-01,2024-02-01,2024-04-04,,Organic,,,,,Organic,
ID0000002118,2024-02-01,Nurture,2024-02-01,2024-02-01,2024-04-11,,Organic,,,,,Organic,
ID0000002119,2024-02-01,Nurture,2024-02-01,2024-02-02,2024-04-10,,Organic,,,,,Organic,
ID0000002120,2024-02-01,Nurture,2024-02-01,2024-02-01,2024-04-08,,Organic,,,,,Organic,
ID0000002121,2024-02-01,Disqualified,2024-02-01,,,,Organic,,,,,Organic,
ID0000002122,2024-02-01,Qualified,2024-02-01,2024-02-01,,2024-02-16,Organic,,,,,Organic,
ID0000002123,2024-02-01,Nurture,2024-02-01,2024-02-01,2024-04-10,,Organic,,,,,Organic,
ID0000002124,2024-02-01,Nurture,2024-02-01,2024-02-01,2024-04-04,,Organic,,,,,Organic,
ID0000002125,2024-02-01,Nurture,2024-02-01,2024-02-01,2024-04-08,,Organic,,,,,Organic,
ID0000002126,2024-02-02,Nurture,2024-02-02,2024-02-02,2024-04-11,,Organic,,,,,Organic,
ID0000002127,2024-02-02,Nurture,2024-02-02,2024-02-05,2024-04-17,,Organic,,,,,Organic,
ID0000002128,2024-02-02,Nurture,2024-02-02,2024-02-02,2024-04-11,,Organic,,,,,Organic,
ID0000002129,2024-02-02,Nurture,2024-02-02,2024-02-02,2024-04-10,,Organic,,,,,Organic,
ID0000002130,2024-02-02,Qualifying,2024-02-02,2025-08-19,2024-04-19,,Organic,,,,2025-08-18,Content,
ID0000002131,2024-02-02,Nurture,2024-02-02,2024-02-02,2024-04-08,,Organic,,,,,Organic,
ID0000002132,2024-02-02,Disqualified,2024-02-02,,,,Organic,,,,,Organic,
ID0000002133,2024-02-02,Qualified,2024-02-02,2024-02-02,,2024-04-01,Organic,,,,,Organic,
ID0000002134,2024-02-02,Nurture,2024-02-02,2024-02-02,2024-04-08,,Organic,,,,,Organic,
ID0000002135,2024-02-02,Nurture,2024-02-02,2024-02-02,2024-04-10,,Organic,,,,,Organic,
ID0000002136,2024-02-04,Nurture,2024-02-04,2024-02-05,2024-04-11,,Organic,,,,,Organic,
ID0000002137,2024-02-04,Nurture,2024-02-04,2024-02-05,2024-04-12,,Organic,,,,,Organic,
ID0000002138,2024-02-04,Nurture,2024-02-04,2024-02-08,2024-04-09,,Organic,,,,,Organic,
ID0000002139,2024-02-04,Nurture,2024-02-04,2024-02-05,2024-04-22,,Organic,,,,,Organic,
ID0000002140,2024-02-04,Nurture,2024-02-04,2024-02-07,2024-04-08,,Organic,,,,,Organic,
ID0000002141,2024-02-04,Nurture,2024-02-04,2024-02-05,2024-04-12,,Organic,,,,,Organic,
ID0000002142,2024-02-05,Nurture,2024-02-05,2024-02-05,2024-04-11,,Organic,,,,,Organic,
ID0000002143,2024-02-05,Nurture,2024-02-05,2024-02-05,2024-04-11,,Organic,,,,,Organic,
ID0000002144,2024-02-05,Nurture,2024-02-05,2024-02-06,2024-04-12,,Organic,,,,,Organic,
ID0000002145,2024-02-05,Nurture,2024-02-05,2024-02-06,2024-04-16,,Organic,,,,,Organic,
ID0000002146,2024-02-05,Nurture,2024-02-05,2024-02-05,2024-04-10,,Organic,,,,,Organic,
ID0000002147,2024-02-05,Qualified,2024-02-05,2024-02-06,,2024-03-07,Organic,,,,,Organic,
ID0000002148,2024-02-05,Nurture,2024-02-05,2024-02-05,2024-04-10,,Organic,,,,,Organic,
ID0000002149,2024-02-05,Nurture,2024-02-05,2024-02-05,2024-04-15,,Organic,,,,,Organic,
ID0000002150,2024-02-05,Nurture,2024-02-05,2024-02-06,2024-04-11,,Organic,,,,,Organic,
ID0000002151,2024-02-06,Nurture,2024-02-06,2024-02-06,2024-04-12,,Organic,,,,,Organic,
ID0000002152,2024-02-06,Nurture,2024-02-06,2024-02-06,2024-04-15,,Organic,,,,,Organic,
ID0000002153,2024-02-06,Nurture,2024-02-06,2024-02-06,2024-04-12,,Organic,,,,,Organic,
ID0000002154,2024-02-06,Nurture,2024-02-06,2024-02-06,2024-04-12,,Organic,,,,,Organic,
ID0000002155,2024-02-06,Nurture,2024-02-06,2024-02-06,2024-04-16,,Organic,,,,,Organic,
ID0000002156,2024-02-06,Qualified,2024-02-06,2024-02-06,,2024-03-19,Organic,,,,,Organic,
ID0000002157,2024-02-06,Qualified,2024-02-06,2024-02-06,,2024-02-08,Organic,,,,,Organic,
ID0000002158,2024-02-06,Nurture,2024-02-06,2024-02-06,2024-04-09,,Organic,,,,,Organic,
ID0000002159,2024-02-06,Nurture,2024-02-06,2024-02-06,2024-04-11,,Organic,,,,,Organic,
ID0000002160,2024-02-06,Nurture,2024-02-06,2024-02-06,2024-04-16,,Organic,,,,,Organic,
ID0000002161,2024-02-06,Nurture,2024-02-06,2024-02-06,2024-04-17,,Organic,,,,,Organic,
ID0000002162,2024-02-06,Qualified,2024-02-06,2024-02-06,,2024-02-12,Organic,,,,,Organic,
ID0000002163,2024-02-06,Nurture,2024-02-06,2024-02-06,2024-04-17,,Organic,,,,,Organic,
ID0000002164,2024-02-06,Disqualified,2024-02-06,,,,Organic,,,,,Organic,
ID0000002165,2024-02-06,Nurture,2024-02-06,2024-02-07,2024-04-11,,Organic,,,,,Organic,
ID0000002166,2024-02-07,Nurture,2024-02-07,2024-02-08,2024-04-16,,Organic,,,,,Organic,
ID0000002167,2024-02-07,Nurture,2024-02-07,2024-02-07,2024-04-11,,Organic,,,,,Organic,
ID0000002168,2024-02-07,Nurture,2024-02-07,2024-02-07,2024-04-17,,Organic,,,,,Organic,
ID0000002169,2024-02-07,Nurture,2024-02-07,2024-02-07,2024-04-11,,Organic,,,,,Organic,
ID0000002170,2024-02-07,Nurture,2024-02-07,2024-02-07,2024-04-19,,Organic,,,,,Organic,
ID0000002171,2024-02-07,Qualified,2024-02-07,2024-02-08,,2024-03-06,Organic,,,,,Organic,
ID0000002172,2024-02-07,Nurture,2024-02-07,2024-02-07,2024-04-10,,Organic,,,,,Organic,
ID0000002173,2024-02-07,Nurture,2024-02-07,2024-02-07,2024-04-09,,Organic,,,,,Organic,
ID0000002174,2024-02-07,Qualified,2024-02-07,2024-02-07,,2024-03-01,Organic,,,,,Organic,
ID0000002175,2024-02-07,Nurture,2024-02-07,2024-02-07,2024-04-09,,Organic,,,,,Organic,
ID0000002176,2024-02-07,Nurture,2024-02-07,2024-02-07,2024-04-17,,Organic,,,,,Organic,
ID0000002177,2024-02-07,Nurture,2024-02-07,2024-02-07,2024-04-16,,Organic,,,,,Organic,
ID0000002178,2024-02-07,Nurture,2024-02-07,2024-02-07,2024-04-19,,Organic,,,,,Organic,
ID0000002179,2024-02-07,Qualified,2024-02-07,2024-02-07,,2024-02-08,Organic,,,,,Organic,
ID0000002180,2024-02-07,Nurture,2024-02-07,2024-02-07,2024-04-11,,Organic,,,,,Organic,
ID0000002181,2024-02-08,Nurture,2024-02-08,2024-02-08,2024-04-22,,Organic,,,,,Organic,
ID0000002182,2024-02-08,Nurture,2024-02-08,2024-02-09,2024-04-22,,Organic,,,,,Organic,
ID0000002183,2024-02-08,Nurture,2024-02-08,2024-02-08,2024-04-11,,Organic,,,,,Organic,
ID0000002184,2024-02-08,Disqualified,2024-02-08,,,,Organic,,,,,Organic,
ID0000002185,2024-02-08,Nurture,2024-02-08,2024-02-08,2024-04-12,,Organic,,,,,Organic,
ID0000002186,2024-02-08,Qualified,2024-02-08,2024-02-08,,2024-02-16,Organic,,,,,Organic,
ID0000002187,2024-02-08,Qualified,2024-02-08,2024-02-08,,2024-02-28,Organic,,,,,Organic,
ID0000002188,2024-02-08,Nurture,2024-02-08,2024-02-09,2024-04-17,,Organic,,,,,Organic,
ID0000002189,2024-02-08,Nurture,2024-02-08,2024-02-08,2024-04-16,,Organic,,,,,Organic,
ID0000002190,2024-02-08,Nurture,2024-02-08,2024-02-08,2024-04-16,,Organic,,,,,Organic,
ID0000002191,2024-02-08,Nurture,2024-02-08,2024-02-08,2024-04-10,,Organic,,,,,Organic,
ID0000002192,2024-02-08,Qualified,2024-02-08,2024-02-08,,2024-03-18,Partnership,,,,,Partnership,
ID0000002193,2024-02-08,Nurture,2024-02-08,2024-02-08,2024-04-16,,Referral,,,,,Referral,
ID0000002194,2024-02-09,Qualified,2024-02-09,2024-02-09,,2024-02-12,Organic,,,,,Organic,
ID0000002195,2024-02-09,Nurture,2024-02-09,2024-02-12,2024-04-15,,Organic,,,,,Organic,
ID0000002196,2024-02-09,Nurture,2024-02-09,2024-02-09,2024-04-18,,Organic,,,,,Organic,
ID0000002197,2024-02-09,Nurture,2024-02-09,2024-02-12,2024-04-18,,Organic,,,,,Organic,
ID0000002198,2024-02-09,Nurture,2024-02-09,2024-02-09,2024-04-22,,Organic,,,,,Organic,
ID0000002199,2024-02-09,Nurture,2024-02-09,2024-02-09,2024-04-22,,Organic,,,,,Organic,
ID0000002200,2024-02-09,Nurture,2024-02-09,2024-02-12,2024-04-23,,Organic,,,,,Organic,
ID0000002201,2024-02-09,Nurture,2024-02-09,2024-02-09,2024-04-15,,Organic,,,,,Organic,
ID0000002202,2024-02-09,Nurture,2024-02-09,2024-02-12,2024-04-24,,Organic,,,,,Organic,
ID0000002203,2024-02-09,Nurture,2024-02-09,2024-02-12,2024-04-16,,Organic,,,,,Organic,
ID0000002204,2024-02-10,Nurture,2024-02-10,2024-02-12,2024-04-24,,Organic,,,,,Organic,
ID0000002205,2024-02-10,Nurture,2024-02-10,2024-02-12,2024-04-22,,Organic,,,,,Organic,
ID0000002206,2024-02-11,Qualified,2024-02-11,2024-02-12,,2024-03-19,Organic,,,,,Organic,
ID0000002207,2024-02-12,Qualified,2024-02-12,2024-02-13,,2024-04-25,Organic,,,,,Organic,
ID0000002208,2024-02-12,Nurture,2024-02-12,2024-02-12,2024-04-17,,Organic,,,,,Organic,
ID0000002209,2024-02-12,Nurture,2024-02-12,2024-02-12,2024-04-22,,Organic,,,,,Organic,
ID0000002210,2024-02-12,Nurture,2024-02-12,2024-02-12,2024-04-18,,Organic,,,,,Organic,
ID0000002211,2024-02-12,Nurture,2024-02-12,2024-02-12,2024-04-18,,Organic,,,,,Organic,
ID0000002212,2024-02-12,Nurture,2024-02-12,2024-02-13,2024-04-16,,Organic,,,,,Organic,
ID0000002213,2024-02-12,Nurture,2024-02-12,2024-02-12,2024-04-17,,Organic,,,,,Organic,
ID0000002214,2024-02-12,Nurture,2024-02-12,2024-02-12,2024-04-17,,Organic,,,,,Organic,
ID0000002215,2024-02-12,Nurture,2024-02-12,2024-02-12,2024-04-16,,Organic,,,,,Organic,
ID0000002216,2024-02-13,Nurture,2024-02-13,2024-02-13,2024-04-17,,Organic,,,,,Organic,
ID0000002217,2024-02-13,Nurture,2024-02-13,2024-02-13,2024-04-30,,Organic,,,,,Organic,
ID0000002218,2024-02-13,Qualified,2024-02-13,2024-02-14,,2024-03-07,Organic,,,,,Organic,
ID0000002219,2024-02-13,Qualified,2024-02-13,2024-02-13,,2024-03-11,Organic,,,,,Organic,
ID0000002220,2024-02-13,Nurture,2024-02-13,2024-02-13,2024-04-29,,Organic,,,,,Organic,
ID0000002221,2024-02-13,Nurture,2024-02-13,2024-02-13,2024-04-16,,Organic,,,,,Organic,
ID0000002222,2024-02-13,Nurture,2024-02-13,2024-02-13,2024-04-23,,Organic,,,,,Organic,
ID0000002223,2024-02-13,Nurture,2024-02-13,2024-02-13,2024-04-19,,Organic,,,,,Organic,
ID0000002224,2024-02-13,Qualified,2024-02-13,2024-02-13,,2024-02-19,Organic,,,,,Organic,
ID0000002225,2024-02-14,Nurture,2024-02-14,2024-02-14,2024-04-17,,Organic,,,,,Organic,
ID0000002226,2024-02-14,Nurture,2024-02-14,2024-02-14,2024-04-24,,Organic,,,,,Organic,
ID0000002227,2024-02-14,Nurture,2024-02-14,2024-02-14,2024-04-22,,Organic,,,,,Organic,
ID0000002228,2024-02-14,Nurture,2024-02-14,2024-02-14,2024-04-23,,Organic,,,,,Organic,
ID0000002229,2024-02-15,Nurture,2024-02-15,2024-02-15,2024-04-24,,Organic,,,,,Organic,
ID0000002230,2024-02-15,Nurture,2024-02-15,2024-02-16,2024-04-22,,Organic,,,,,Organic,
ID0000002231,2024-02-15,Nurture,2024-02-15,2024-02-15,2024-04-25,,Organic,,,,,Organic,
ID0000002232,2024-02-15,Nurture,2024-02-15,2024-02-15,2024-04-23,,Organic,,,,,Organic,
ID0000002233,2024-02-15,Nurture,2024-02-15,2024-02-15,2024-04-19,,Organic,,,,,Organic,
ID0000002234,2024-02-15,Qualified,2024-02-15,2024-02-15,,2024-02-20,Organic,,,,,Organic,
ID0000002235,2024-02-15,Nurture,2024-02-15,2024-02-15,2024-04-24,,Organic,,,,,Organic,
ID0000002236,2024-02-15,Nurture,2024-02-15,2024-02-16,2024-04-25,,Organic,,,,,Organic,
ID0000002237,2024-02-15,Nurture,2024-02-15,2024-02-15,2024-04-17,,Organic,,,,,Organic,
ID0000002238,2024-02-15,Nurture,2024-02-15,2024-02-16,2024-04-19,,Organic,,,,,Organic,
ID0000002239,2024-02-15,Nurture,2024-02-15,2024-02-15,2024-05-01,,Organic,,,,,Organic,
ID0000002240,2024-02-15,Qualified,2024-02-15,2024-02-15,,2024-02-26,Organic,,,,,Organic,
ID0000002241,2024-02-15,Qualified,2024-02-15,2024-02-15,,2024-03-25,Organic,,,,,Organic,
ID0000002242,2024-02-15,Nurture,2024-02-15,2024-02-15,2024-04-22,,Partnership,,,,,Partnership,
ID0000002243,2024-02-17,Qualified,2024-02-17,2024-02-19,,2024-02-27,Organic,,,,,Organic,
ID0000002244,2024-02-18,Nurture,2024-02-18,2024-02-19,2024-04-24,,Organic,,,,,Organic,
ID0000002245,2024-02-19,Nurture,2024-02-19,2024-02-19,2024-05-01,,Organic,,,,,Organic,
ID0000002246,2024-02-19,Qualified,2024-02-19,2024-02-19,,2024-04-03,Organic,,,,,Organic,
